site_no,lat,long,drainage_area_km2,huc_cd,huc_region,station_nm,state_cd,altitude_m,dam_closure,closure_year,concave_convex,sampling_start,sampling_end,breakpoint,slope_low,std_err_low,p_low,slope_high,std_err_high,p_high,slope_diff_p,concave_not,1 yr,2 yr,5 yr,10 yr,25 yr,50 yr,100 yr,200 yr,break_2yr_ratio
05465500,41.1780861,-91.1820939,32374.851375000002,07080209,07,"Iowa River at Wapello, IA",19,164.034216,No_closure,NA,convex,1978,2018,2.79561,1.8227861623984072,0.009817590981157902,0,0.8027549976991349,0.06046247228005863,3.8927742494392547e-38,1.4538513271216645e-62,convex or no inflection,216.05008399001446,1109.7641588751296,1752.365150462845,2167.805034333858,2667.509304838151,3019.9752505128326,3354.964130310143,3672.4510576130792,0.5628326789836982
05466500,41.18697738,-90.9673663,1152.54470895,07080104,07,"EDWARDS RIVER NEAR NEW BOSTON, IL",17,161.51961599999998,No_closure,NA,concave,1979,1981,0.322306,1.045471229643214,0.10503540693996699,6.088078541028754e-20,2.0595324678508544,0.03592450669290924,5.3123909339327546e-275,3.27206525186399e-20,concave,28.493016232357107,121.34782596284053,185.87834780862326,227.76386373839284,278.93699372986015,315.51721726345227,350.58565024181036,384.7393171220978,0.01730908058978476
05469000,41.0014258,-90.8543072,1118.87486352,07080104,07,"HENDERSON CREEK NEAR OQUAWKA, IL",17,164.96080800000001,No_closure,NA,concave,1978,1981,0.447147,1.3183489676310864,0.059529858123195195,1.0778365626220119e-75,2.2671440538275727,0.038715926798738406,4.59798049670409e-289,5.107555227225289e-41,concave,38.40896076398162,142.40395270047284,256.5788993020475,358.47994729932554,522.0151352056993,673.1906249913776,852.6396140967298,1065.6014249089765,0.019661876135565606
05471040,41.65915557,-93.2707616,47.655781224,07080105,07,"Squaw Creek near Colfax, IA",19,239.56060800000003,No_closure,NA,concave,1995,2005,-0.608378,1.2592238304915646,0.016538470498109782,0,1.90482707019744,0.027164704505822666,0,6.434547174076282e-92,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05471050,41.6813776,-93.2465939,2079.76045233,07080105,07,"South Skunk River at Colfax, IA",19,234.696,No_closure,NA,concave,1989,1994,0.171488,1.114695719619981,0.06397166715536198,3.415820059946495e-52,1.9457594402383054,0.015514796257187801,0,7.674512575025026e-37,concave,33.74995198907511,162.6828993818109,264.7238209080417,335.7507418513284,427.38659639069374,496.4351506024583,565.2159116604009,634.2294436772005,0.009123176901778655
05474000,40.75365038,-91.2770942,11168.02873032,07080107,07,"Skunk River at Augusta, IA",19,158.873952,No_closure,NA,concave,1976,2018,1.25992,1.2330240835563695,0.01813136819864876,0,1.9070994827112608,0.00935496686943165,0,1.124069056012896e-239,concave,114.12898423206904,644.6008386941369,936.8253452018524,1088.4150484685474,1238.6895011083934,1326.472997598848,1397.508251915195,1456.4324781860942,0.02822468695326809
05476000,43.6207916,-94.9851299,3237.4851375000003,07100001,07,"DES MOINES RIVER AT JACKSON, MN",27,393.822936,No_closure,NA,concave,1968,1981,2.05783,1.1054428411540962,0.016471027573535364,0,2.04299391780957,0.33131906847548165,1.8050618030215328e-5,0.0023547323346144516,concave,3.893039368073837,59.189454418913726,121.9445658673145,169.1268147540975,231.2333055123419,277.6932135296383,323.46527543154446,368.25674008412557,1.9301260095533481
05481650,41.6805439,-93.6682755,15128.12055051,07100004,07,"Des Moines River near Saylorville, IA",19,240.005616,Pre_dam,1977,concave,1962,1977,0.505598,0.13735858468156611,0.056623314626437354,0.015779759828209762,1.697745808247879,0.007621131256307627,0,1.5672634229275266e-164,concave,59.053415113945675,432.68511876660926,697.1392408273255,855.0968606685801,1029.6742755542612,1142.6312581489915,1242.3465548955594,1330.450633261007,0.007403311808354409
05481650,41.6805439,-93.6682755,15128.12055051,07100004,07,"Des Moines River near Saylorville, IA",19,240.005616,Post_dam,1977,convex,1978,2004,2.09062,1.3098225084175419,0.009254809759310435,0,0.9344270056530185,0.03700654598137064,1.9507249097313393e-126,3.7497473631935985e-23,convex or no inflection,59.053415113945675,432.68511876660926,697.1392408273255,855.0968606685801,1029.6742755542612,1142.6312581489915,1242.3465548955594,1330.450633261007,0.2847397117990583
05482000,41.61248906,-93.6210513,16174.475746950002,07100004,07,"Des Moines River at 2nd Avenue at Des Moines, IA",19,235.83595200000002,No_closure,NA,concave,1955,1961,0.862154,1.1945906364063361,0.034088822820256465,1.1310457740502296e-164,1.8795934443569224,0.02024739928819342,0,3.5121586176891654e-67,concave,64.6796638671911,451.52055574088905,736.8468555651442,914.0156339461666,1118.1551979740966,1255.2632421932992,1379.6919286972945,1493.5763235413228,0.016124136772513363
05483000,42.10748116,-94.3702461,62.159714640000004,07100006,07,"East Fork Hardin Creek near Churdan, IA",19,320.31432000000007,No_closure,NA,concave,1952,1957,-2.00878,0.7776075152624693,0.24815465727952585,0.0021708848568957333,1.3422365293467495,0.02713600470818449,2.352885900190345e-196,0.011854014607626969,concave,1.0763875278096908,6.537065013222435,10.554835108055906,13.110036144033597,16.13016729107791,18.211355660865358,20.149384286792593,21.958029181403003,0.0014991227532703223
05483343,42.1266512,-94.9758227,23.879690374200003,07100007,07,"Hazelbrush Creek near Maple River, IA",19,386.53821600000003,No_closure,NA,concave,1991,1994,-0.816565,0.9692826270878927,0.031078494071930647,1.097600067460861e-140,1.6499926614306988,0.047293017016329646,2.7327845555542387e-132,1.2559472086840046e-33,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05483450,41.7790833,-94.4928611,971.2455412500001,07100007,07,"Middle Raccoon River near Bayard, IA",19,316.992,No_closure,NA,convex,1979,1985,-0.396802,-1.5542383198820466,0.4119128657489706,2.95434173893267e-4,1.836531479644329,0.01551722143442352,0,9.684102856131725e-17,convex or no inflection,13.517407279401974,107.49178284629559,218.8915502234471,314.9163430273059,461.6977537710725,589.0678389305878,731.2247549344933,890.7177342851328,0.0037309783925949212
05483600,41.687209,-94.3710773,1139.5947684,07100007,07,"Middle Raccoon River at Panora, IA",19,302.11776000000003,No_closure,NA,concave,1979,1985,0.718572,0.9673378028209376,0.02209820779870723,4.736053619099984e-279,1.5189091744483199,0.04153747308817656,6.006330647999747e-166,4.851777919907338e-32,concave,33.56783731206222,136.4030766154339,232.92413720483307,310.06061626156963,422.4340854047829,516.9925196962065,621.3107088140916,735.9822248318297,0.038348451673982195
05485500,41.57776716,-93.6054951,25586.492538690003,07100008,07,"Des Moines River blw Raccoon Riv at Des Moines, IA",19,232.416096,No_closure,NA,concave,1945,1947,1.38097,0.8615294631951741,0.10736338083418549,5.440638223033032e-14,2.060658258407768,0.02634197599310655,0,1.0285765870466706e-27,concave,146.54144638846452,831.2273034405836,1349.4005289171894,1690.9772115828785,2107.0978877034568,2403.53005818644,2687.2221463963624,2957.687211538555,0.028923457017035654
05486490,41.4241581,-93.5874386,1267.540181034,07100008,07,"Middle River near Indianola, IA",19,236.57052000000002,No_closure,NA,concave,1963,1967,-0.177029,0.8594028918267604,0.04694420566877971,4.960548834631437e-60,2.4389445311483438,0.028166575033390998,0,2.3752335437518864e-183,concave,27.21053014389034,230.0547132088965,355.95334789735625,421.59058412776,485.8141475473386,522.3591709062727,551.4708733476403,574.6460526879619,0.002891610977286686
05487540,41.6008505,-93.295985,17.5601193858,07100008,07,"Walnut Creek near Prairie City, IA",19,251.86538400000003,No_closure,NA,concave,1995,2005,-1.70988,0.5460826605424665,0.04515463501239878,2.7718898581636326e-31,1.549400499708696,0.01562017903354886,0,3.3711764887198925e-98,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05487550,41.53702778,-93.2589722,52.576758633000004,07100008,07,"Walnut Creek near Vandalia, IA",19,239.31372000000002,No_closure,NA,concave,1995,2005,-0.922545,0.8495661310489938,0.017976662865720604,3.412433680818892e-296,1.8965158328788994,0.018378033067743417,0,0,concave,6.59643265300523,21.949743675373114,31.846176156259897,38.190826140228154,45.927043923384645,51.49732294813862,56.866771555261394,62.10145465819974,0.005445346836787264
05487980,41.24663889,-93.2901667,862.4660406300001,07100008,07,"White Breast Creek near Dallas, IA",19,232.51058400000002,No_closure,NA,concave,1968,1973,-0.108354,1.039437744603601,0.02378427170827239,4.779445658242829e-230,1.8824781379980584,0.028071620997907217,0,1.7154690526748758e-116,concave,78.32996490760557,221.99549784820408,364.48267861426916,485.4446215849455,672.9814876528753,841.2303422843098,1036.4376502089685,1262.8097501656725,0.0035099572998268
05490600,40.4624083,-91.5669639,37036.829973,07100009,07,"Des Moines River at St. Francisville, MO",29,149.87930400000002,No_closure,NA,concave,1988,1992,1.56773,0.7507422467688502,0.035689638839148226,1.792416789976342e-70,2.0672318724131746,0.04436284055104051,1.1335084919534525e-186,1.3941902964641884e-118,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05498000,40.09355556,-91.7355,1017.86532723,07110002,07,"Middle Fabius River near Monticello, MO",29,164.73220800000001,No_closure,NA,concave,1980,1986,0.113333,1.0749774050606862,0.034087037182321894,8.064890657312858e-148,1.7277672431724276,0.02004452529601964,0,1.6058358365646564e-61,concave,41.67133085255248,167.2096597819846,263.0672066346348,329.8746514960308,416.8728438673325,482.87962151238025,549.4975242630848,617.3794685254863,0.0077637516896840965
05502500,39.74127778,-92.0410278,1245.78428091,07110005,07,"North Fork Salt River near Shelbina, MO",29,202.56398400000003,No_closure,NA,concave,1988,1994,0.17123,1.0834455269602572,0.022412393659416323,2.0806382893530045e-280,1.7317285268153695,0.019509405442165055,0,7.949235489083646e-106,concave,31.941272849460834,220.62711113787714,378.4090654199239,486.4973636178245,621.5434243368998,719.6547599586097,814.849616204356,906.6778850755085,0.00672312400304603
05503500,39.66832778,-91.9033333,1621.33255686,07110005,07,"Salt River near Hunnewell, MO",29,187.647072,No_closure,NA,concave,1983,1988,0.292148,1.0074635338484998,0.030658816021458805,4.0003120525445923e-143,1.6194083552564427,0.019262683366064418,0,2.2172547451056764e-64,concave,40.38349578201967,245.8089929053129,397.12444363465164,493.39733465534096,607.21763526734,685.6676970196586,758.7315044373954,826.9254934848569,0.007971686895057492
05506000,39.3135861,-91.9470028,174.56519861400002,07110006,07,"Youngs Creek near Mexico, MO",29,214.673688,No_closure,NA,concave,1981,1982,-1.70775,0.6842940371483516,0.12666901112463827,2.5498521748906496e-7,1.6305360048004887,0.032790412333323145,1.528965106479558e-174,2.3829486206934856e-13,concave,7.741142263855458,73.34761677361823,129.27789416708674,165.88679543698893,209.4709429866927,239.471374397334,267.14925850169317,292.8292265393322,2.6721694391292826e-4
05506190,39.57364775,-92.2651795,NA,07110006,07,MIDDLE FORK SALT RIVER AT DUNCANS BRIDGE MO.,29,211.836,No_closure,NA,convex,1981,1982,-1.31231,2.7972276369043696,0.45276168845935116,1.5648644797097213e-7,1.4129466418662198,0.024899340501400427,1.5584745036420293e-228,0.0011335719751640447,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
05506500,39.48351667,-92.0136583,922.0357671600001,07110006,07,"Middle Fork Salt River at Paris, MO",29,192.024,No_closure,NA,no inflection,1983,1997,0.292328,1.2082505324975445,0.011224946183182049,0,1.5862732201730168,0.014129602628819255,0,9.753886784676211e-98,convex or no inflection,49.10087407754141,161.29352212501001,284.09542852773944,394.0619917407658,572.1781917388048,738.2039946164922,936.8013008839084,1173.8162594842559,0.012153771706565493
05507000,39.4433222,-92.0019972,678.57688482,07110006,07,"Elk Fork Salt River near Paris, MO",29,192.28612800000002,No_closure,NA,concave,1980,1982,-1.03434,0.4143524637113423,0.0911057056269363,9.00251967446876e-6,1.6487060787136136,0.02229001548719278,3.788388515733364e-252,7.41232343784177e-40,concave,38.62177305884323,222.24403246467224,362.23695816130464,454.7793319332985,567.7256045398741,648.3006525545235,725.4901262734742,799.1437176274661,4.1574773471866715e-4
05508000,39.6123333,-91.4073056,6423.1705128,07110007,07,"Salt River near New London, MO",29,145.398744,No_closure,NA,concave,1983,1989,2.25345,1.3411058740933262,0.01309902207286773,0,2.326991850383771,0.17169808629981792,7.970090374662372e-31,5.161440097446695e-9,concave,172.38005095396937,581.4980322715456,975.5380697731201,1299.9674877802718,1789.6193467213218,2217.312786231084,2700.4595071582758,3248.2504265230227,0.3082490526493217
05516500,41.34032218,-86.3044499,761.45650434,07120001,07,"YELLOW RIVER AT PLYMOUTH, IN",18,232.949496,No_closure,NA,no inflection,1979,1981,0.760061,1.1904822921739893,0.05901082659971389,1.5937988529443722e-67,1.5619196289098216,0.088764660696007,1.7098716639382136e-46,2.4631928121718533e-4,convex or no inflection,33.68149949648622,62.446695992481224,83.77671813436838,99.28518545746554,120.49188316378367,137.5280225334789,155.63266103727253,174.9628235831732,0.09216192447518445
05520500,41.16003338,-87.6686483,5941.43272434,07120001,07,"KANKAKEE RIVER AT MOMENCE, IL",17,185.678064,No_closure,NA,concave,1979,1996,2.15271,1.2059716764085355,0.025259905759584134,0,3.364970845973121,0.2638994370672379,5.518294988783186e-28,1.913385261134995e-16,concave,71.66779822509284,203.88217747881362,265.35037562587223,297.9664208449397,332.10215241549736,353.42623612985903,371.86369773491674,388.075878118869,0.6971572317607984
05525000,40.8228134,-87.5814187,1776.7318434600002,07120002,07,"IROQUOIS RIVER AT IROQUOIS, IL",17,187.25083200000003,No_closure,NA,convex,1979,1996,0.150889,-0.09388966384701714,0.16980573542537683,0.5807798306066397,1.0491850157466571,0.0200253318271976,0,1.1520008244174102e-11,convex or no inflection,39.085209177239584,120.31700140827033,173.61597047929226,208.50839274750663,251.99186005425764,283.8210088709711,315.1117635072931,346.25907625452135,0.011764189193727407
05526000,41.0089215,-87.8233719,5415.66513801,07120002,07,"IROQUOIS RIVER NEAR CHEBANSE, IL",17,181.65775200000002,No_closure,NA,concave,1979,1996,0.769378,0.2337753942531865,0.07170415276367623,0.001193675972170867,1.418524931118342,0.018883462558648933,0,9.09995709862519e-58,concave,107.42506147144279,404.4932883670546,575.2290320091932,674.5938755717863,785.629318434038,858.9234035028098,925.1988083520923,985.53850960999,0.01453672852801821
05527500,41.34669805,-88.1864487,13338.438766500001,07120001,07,"KANKAKEE RIVER NEAR WILMINGTON, IL",17,155.71012800000003,No_closure,NA,concave,1979,1996,2.15387,1.3161031437493849,0.031186857609740826,1.2741720569293236e-257,2.0136480004933888,0.05114478010817845,1.7028593721188332e-208,1.2236295961077884e-31,concave,193.59272357987223,749.2800497184928,1115.8774335130659,1349.1085855826761,1630.2645595431218,1829.1212101602057,2018.3305789866229,2201.4043921305056,0.19020670872483653
05527900,42.4658333,-88.0091667,52.317759822,07120004,07,"NORTH MILL CREEK AT HICKORY CORNERS, IL",17,224.13163200000002,No_closure,NA,no inflection,2008,2018,-0.631657,1.092098369770772,0.0070575831377573325,0,1.3836121049849586,0.015184438018894112,0,3.4901518732228426e-68,convex or no inflection,1.4217407125560666,5.721687917644002,9.010458927242599,11.30414148593629,14.292488118215374,16.560692671679817,18.850566097383016,21.184495496323947,0.040814909131022065
05527905,42.44805556,-88.0247222,12.147044235900001,07120004,07,"HASTINGS CREEK NEAR LINDENHURST, IL",17,225.46056000000002,No_closure,NA,concave,2008,2018,-1.67273,0.2873418978199662,0.1760608573259135,0.10494669113248052,1.7068615421759197,0.013725651295751515,0,4.555619089752813e-16,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05527910,42.44416667,-88.0005556,73.555662324,07120004,07,"NORTH MILL CREEK NEAR MILBURN, IL",17,213.442296,No_closure,NA,no inflection,2008,2018,0.128382,1.3171316280259415,0.009603426766796656,0,1.571692957347215,0.044938697405974753,2.4009063936578135e-163,1.516186828699198e-8,convex or no inflection,NA,NA,NA,NA,NA,NA,NA,NA,NA
05532500,41.82166667,-87.8219444,1631.6925093000002,07120004,07,"DES PLAINES RIVER AT RIVERSIDE, IL",17,181.258464,No_closure,NA,no inflection,1979,2013,1.51531,1.6040204473709843,0.015121772319845449,0,1.3710358367180633,0.05150930014962908,1.413958770545332e-117,7.12418088349766e-6,convex or no inflection,18.778422895425457,135.31190502961465,168.87619480278377,177.83133260902744,182.66685125955553,184.1246892934359,184.7661465737666,185.0417404819144,0.24208840638110432
05536000,42.0122222,-87.7958333,258.99881100000005,07120003,07,"NORTH BRANCH CHICAGO RIVER AT NILES, IL",17,183.48655200000002,No_closure,NA,convex,1985,1986,0.49248,2.25128758577613,0.06979104219976216,8.974737495045828e-124,1.3693993758615308,0.07310032605685918,1.8923519080775507e-47,1.3213284157545339e-18,convex or no inflection,15.106155229526099,36.253244079146775,49.77081528164694,58.73464011443108,70.07353418500203,78.53810969447723,87.00411761248813,95.58795964747745,0.08573005947556135
05543500,41.32697786,-88.7175739,21390.71180049,07120005,07,"ILLINOIS RIVER AT MARSEILLES, IL",17,138.04696800000002,No_closure,NA,no inflection,2003,2009,2.56719,1.5069455631085933,0.032230117957805525,1.07624042828e-312,1.9401536978580465,0.04950799835338642,9.302786173202504e-172,1.1234062271535712e-13,convex or no inflection,391.39744762962516,1361.0221048570595,1927.3514247700116,2266.360059180226,2654.2248233086684,2917.3309921913124,3160.667216017541,3385.9861018801485,0.27122194195765437
05544371,42.9269587,-88.14592279,21.1343029776,07120006,07,"JEWEL CREEK AT MUSKEGO, WI",55,243.84,No_closure,NA,concave,1999,2002,-0.934776,0.940137517209129,0.0807110005129391,4.629556219953479e-28,1.4327346019562157,0.03243783177050688,1.733635413271301e-202,7.438377648845316e-9,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05545131,42.5791831,-88.538711,2.2532896557,07120006,07,"SOUTHWICK CREEK AT WILLIAMS BAY, WI",55,NA,No_closure,NA,concave,1998,1999,-1.39518,0.8897496290048612,0.12954748580685427,2.0184393909052747e-11,1.9932827025164876,0.08760511271680706,2.9831896439083985e-62,8.544839302642074e-13,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05545133,42.5600171,-88.4875986,5.3612753877,07120006,07,"BIRCHES CREEK AT LACKEY LANE NEAR LAKE GENEVA, WI",55,265.176,No_closure,NA,concave,1998,1999,-1.21402,0.9185231055950697,0.026057735943507323,5.008962478764629e-147,2.2997676128744113,0.0778824042466877,1.6509563940402308e-61,8.9148425178023e-64,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05547350,42.42555556,-88.1652778,2380.19907309,07120006,07,"GRASS LAKE OUTLET AT LOTUS WOODS, IL",17,223.41840000000002,No_closure,NA,concave,1998,1999,1.27323,0.5191513795781597,0.18938644295570148,0.006523648321216586,1.2020449238119322,0.13724510274727647,2.2552552669872613e-16,0.001751561086351287,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05548105,42.38529819,-88.3695355,218.853995295,07120006,07,"NIPPERSINK CREEK ABOVE WONDER LAKE, IL",17,243.12372,No_closure,NA,no inflection,1994,2014,-0.00877602,1.5781023747142955,0.047526582831181864,2.0411349274393213e-188,1.424282549057036,0.024827709889492212,0,0.002061078938826168,convex or no inflection,6.62632861478845,29.90979458398214,54.847312224407666,76.36240870919377,109.80968684989962,139.53906326268122,173.8628664321956,213.3067664431794,0.03276502846783653
05548110,42.4141866,-88.3431467,252.00584310300002,07120006,07,"NIPPERSINK CREEK BELOW WONDER LAKE, IL",17,236.5248,No_closure,NA,concave,1994,1997,-0.154879,0.9006930352933551,0.052003672899235125,6.103447591584842e-49,1.252162682251488,0.023984845332465792,1.9723898313675238e-252,4.198131235409878e-10,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05548280,42.4433333,-88.2475,497.27771712000003,07120006,07,"NIPPERSINK CREEK NEAR SPRING GROVE, IL",17,227.38080000000002,No_closure,NA,concave,1976,1999,0.300617,0.5041624514564319,0.1569376187311638,0.0016378376005350358,1.3999818945387785,0.03863182483960183,1.9568216763143806e-143,1.489510089923041e-8,concave,6.471320519515855,35.685535107293205,56.160195181065795,68.95148537226854,83.89990825251695,94.11202345163917,103.56542665455385,112.34378019662259,0.05599184607173826
05548500,42.3761111,-88.23638889,3120.93567255,07120006,07,"FOX RIVER AT JOHNSBURG, IL",17,223.41840000000002,No_closure,NA,concave,1998,1999,1.42028,0.7948551452523762,0.10660744098409415,1.4073407699533571e-12,1.532443448337299,0.15214031388596588,1.1942152498525147e-20,3.588179214306501e-5,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05551030,41.97194444,-88.2797222,36.25983354,07120007,07,"BREWSTER CREEK AT VALLEY VIEW, IL",17,213.36,No_closure,NA,concave,2002,2007,-0.22856,1.0532808792593331,0.013376588063178641,0,1.8487421866328975,0.13565327072664835,4.544910660118973e-31,2.6794336639548807e-9,concave,0.9781063745894693,5.220631704813728,9.892708141831598,13.922315256455946,20.144136517350628,25.64113517138966,31.93657643193814,39.09800242179453,0.11316625485122987
05552500,41.38447735,-88.7892423,6842.74858662,07120007,07,"FOX RIVER AT DAYTON, IL",17,140.90904,No_closure,NA,concave,2003,2009,1.74819,1.3397594987095678,0.028125219639270272,6.476845495349347e-294,2.0729459599085613,0.04162974650743528,2.465866132921906e-276,1.5410068701489377e-48,concave,86.16398511432973,368.50379078053777,591.9418617978268,750.0179027042976,958.0571185129845,1117.264984173442,1278.965444970858,1444.6636797997148,0.1519665626483366
05555300,41.20836786,-88.93091189,3240.07512561,07130002,07,"VERMILION RIVER NEAR LEONORE, IL",17,158.672784,No_closure,NA,concave,1980,1981,0.526338,0.19386827613438903,0.3186500901433509,0.5440688537657223,2.114418589191616,0.03240101100715051,2.858154339572062e-202,1.009776331185959e-9,concave,70.08582186954555,370.6544684860117,590.0626587344904,732.7233771477112,904.9631928005175,1026.8067144972515,1142.844658506798,1253.011384984027,0.009065019857914722
05558300,41.1072222,-89.3561111,35078.79896184,07130001,07,"ILLINOIS RIVER AT HENRY, IL",17,129.808224,No_closure,NA,concave,1984,1993,2.42943,0.48588602572011463,0.13441868680597552,3.375168379767837e-4,1.2984880762214728,0.04361083921119941,5.772209737779441e-133,4.455922449456174e-9,concave,732.8794487213222,1923.3681579138542,2727.401506429073,3273.5219784208957,3976.5441480254813,4509.115770439644,5047.68564234036,5599.250602816707,0.13975507195237125
05559700,40.94027778,-89.5005556,218.853995295,07130001,07,"SENACHWINE CREEK AT CHILLICOTHE, IL",17,NA,No_closure,NA,concave,2008,2013,0.214321,1.0850852985719324,0.010376713007424435,0,1.8761294024976232,0.03185077619596043,2.505802049743736e-270,1.3731775017368446e-123,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05567510,40.58670427,-89.2784203,2009.8307733600002,07130004,07,"MACKINAW RIVER BELOW CONGERVILLE, IL",17,NA,No_closure,NA,concave,1983,1986,0.637542,0.7733129754737729,0.048322041628085864,6.565161680103673e-47,1.780921878320907,0.03417087695097343,1.6628683834072047e-239,2.670031522700232e-65,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05568000,40.45420679,-89.6062144,2779.05724203,07130004,07,"MACKINAW RIVER NEAR GREEN VALLEY, IL",17,145.42008,No_closure,NA,concave,1995,1997,1.11717,1.2289499860141275,0.03418355340927317,4.547037716412568e-168,2.0150847629377378,0.05407848496452324,9.434487371030039e-116,5.26278920295921e-35,concave,57.34567283430477,240.98010027871865,429.36508587271277,588.478827869634,831.7745662082137,1045.0162740524775,1288.5515494427523,1565.6182284067115,0.05434865730696801
05568800,41.01888889,-89.8355556,162.392254497,07130005,07,"INDIAN CREEK NEAR WYOMING, IL",17,184.946544,No_closure,NA,no inflection,1981,1981,0.316442,2.186488831678424,0.05207821176696258,3.243945212969733e-126,2.313214451764336,0.12180943405096366,3.1955868816210093e-28,0.16938489044030366,convex or no inflection,11.642579386130292,44.995712427820706,77.51548789687254,104.30592131071269,144.48421466046128,179.12563100493063,218.18807088278504,262.1093469214452,0.046054372306404134
05570000,40.49004077,-90.3404025,4237.220547960001,07130005,07,"SPOON RIVER AT SEVILLE, IL",17,142.35379200000003,No_closure,NA,concave,1981,2014,0.894745,1.1713406253332512,0.028040729747963532,9.426112814798947e-264,1.8228703775601671,0.01240165051938935,0,1.6619318818489351e-100,concave,94.62701397689183,362.93034373499745,562.6404687034321,700.3550760638916,878.3515968998131,1012.5781185596904,1147.4422912440511,1284.3188380931183,0.02162328736524455
05570350,40.4975394,-90.0534507,72.51966708,07130005,07,"BIG CREEK AT ST. DAVID, IL",17,167.29862400000002,No_closure,NA,concave,1972,1980,-0.210422,1.437819855846758,0.04112340864184627,2.3022106633389329e-212,2.1426437583756184,0.04374449187506809,8.883566643574676e-279,4.003592823986852e-32,concave,5.7369317999585725,24.52476551880608,36.07228377343144,42.95360458428771,50.7585942770016,55.96988922242418,60.71907753990933,65.07141864657619,0.025117310606953543
05570370,40.4589294,-90.1334529,106.70751013200001,07130005,07,"BIG CREEK NEAR BRYANT, IL",17,153.783792,No_closure,NA,concave,1972,1987,-0.239666,1.3976413682139917,0.03995378062648148,1.5238230702765868e-219,2.101543044860283,0.02248588070872982,0,1.681044754024057e-53,concave,2.191684855906456,23.843609115356504,30.604412232324112,32.316096592891206,33.168247358478034,33.40452731263435,33.50347337999808,33.543133821836754,0.02415249531125511
05570380,40.47337368,-90.143731,18.4407153432,07130005,07,"SLUG RUN NEAR BRYANT,IL",17,159.4866,No_closure,NA,concave,1976,1980,-1.21042,0.5617965522817409,0.04536698865884635,1.0511896549320591e-32,1.662100510013011,0.03592195618730376,1.7045586881348693e-239,6.471819049698898e-81,concave,0.3035400603638641,4.058085697645605,8.704148408869205,12.521554150266555,17.995758355684895,22.43558501448382,27.09215771569485,31.995511764851962,0.015179546115292581
05579610,40.46777778,-88.86388889,18.906913203000002,07130009,07,"KICKAPOO CREEK AT 2100E ROAD NEAR BLOOMINGTON, IL",17,239.469168,No_closure,NA,concave,2007,2015,-0.398811,1.1621943436636757,0.008478545311901441,0,1.7143948303756698,0.05450273717684399,8.138260259277017e-117,6.804490529091153e-24,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05579620,40.47277778,-88.8797222,9.841954818,07130009,07,"KICKAPOO CREEK TRIBUTARY NEAR BLOOMINGTON, IL",17,239.469168,No_closure,NA,concave,2007,2015,-1.10524,1.0410929675590883,0.009240598289990439,0,1.6167088702404007,0.03252013423921722,1.1421016942361144e-297,2.621984515393e-65,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05579630,40.4583333,-88.8775,38.33182402800001,07130009,07,"KICKAPOO CREEK NEAR BLOOMINGTON, IL",17,239.469168,No_closure,NA,concave,2007,2015,-0.505257,1.0890888544665511,0.010391696819011751,0,1.646953965578283,0.03553361448078767,7.479334766472263e-275,1.3049678404344848e-51,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05583000,40.12416667,-89.985,13190.80944423,07130008,07,"SANGAMON RIVER NEAR OAKFORD, IL",17,138.037824,No_closure,NA,convex,1981,1997,2.28094,1.898277739513677,0.019302366744292778,0,1.226634604869243,0.08368358877106073,1.7506295431488945e-39,2.627834993687202e-15,convex or no inflection,103.4030105745916,672.1042306300553,1133.3616279707123,1445.622036606612,1832.7315602145452,2112.268750919699,2382.3477516331513,2641.9330889108637,0.2841210237619285
05584680,40.3111546,-90.6587404,91.944577905,07130010,07,"GRINDSTONE CREEK NEAR INDUSTRY, IL",17,173.73600000000002,No_closure,NA,concave,1981,1981,-1.28094,0.6765135005843161,0.08334977832501168,1.3499257507866001e-12,2.1132751799059912,0.03430823848670737,1.7144525789323278e-157,1.6668411691844728e-57,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
05584685,40.30337689,-90.7351303,120.43444711500001,07130010,07,"GRINDSTONE CREEK NEAR BIRMINGHAM, IL",17,158.496,No_closure,NA,concave,1981,1981,-0.720032,1.2617729490518066,0.03411622898544911,1.4063812489189723e-86,2.241831303680977,0.05622709428210767,1.1667103696555445e-90,1.604171327557713e-50,concave,NA,NA,NA,NA,NA,NA,NA,NA,NA
